"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","5","5","2","1","1","1","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","2","3","1","4","1","22","4","0","2","0","0","0","0","0","2","1","0","0","1","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","22","9","9","6","5","3","13","14","2","11","0","19","26","38","32","4","12","7","0","9","7","0","0","0","0","2","4","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","7","26","13","39","27","15","11","12","8","7","9","12","4","12","1","1","0","1","2","0","2","0","0","4","0","0","0"
"1","1","0","0","4","0","0","0","0","0","0","0","1","2","1","16","11","5","2","1","5","10","6","6","26","29","11","29","1","0","0","1","0","0","0","0","0","0","0","0","1","1","3","3","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","2","1","11","8","5","2","9","18","13","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","16","44","3","1","1","3","2","0","1","0","0","0","0","0","1","2","2","2","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","2","15","13","4","27","3","33","10","6","17","0","4","31","14","17","0","2","8","3","0","0","0","0","0","0","1","4","3","0"
"1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","5","18","10","14","2","2","4","22","23","43","16","5","20","25","8","22","25","17","10","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","3","6","7","10","5","2","0","2","6","3","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2"
"0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","3","0","3","0","8","2","13","0","5","2","1","0","2","2","1","0","6","1","0","0","0","0","1","0","0","0","1","10","0","2","2","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","17","1","1","5","0","4","4","0","0","0","3","0","0","0","0","1","0","0","0","13","3","0","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","4","0","0","1","20","0","0","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","4","0","0","0","0","0","5","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","9","2","4","0","2","0","7","2","1","3","7","6","0","0","0","0","0","0","1","1","5","0","2","1","0","0","0","0","0","0","1","0"
