"1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","4","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","6","7","0","9","4","6","2","4","2","7","3","0","1","2","15","1","1","0","0","0","6","0","5","0","0","0"
"0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","10","6","0","1","15","7","2","13","14","3","15","2","2","3","1","0","1","0","0","0","9","0","0"
"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","27","10","8","20","22","5","10","5","18","11","20","6","9","5","13","4","3","0","0","3","0","1","4","0","3","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","1","3","1","0","2","3","0","1","1","2","1","0","0","2","2","1","3","0","0","3","0","0","0","0","0","2","0","0","4"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","18","11","16","4","9","21","9","2","0","2","0","3","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","8","0","0","0","0","0","0","1"
"3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"0","2","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","1","17","1","1","3","1","1","0","0","1","9","5","11","7","15","10","2","0","0","0","0","1","0","10","4","0","0","0","1","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","8","0","2","3","3","4","8","3","5","12","11","2","0","0","1","1","7","7","2","0","1","1","1","0"
"0","0","0","0","1","3","0","0","0","0","0","1","1","1","1","0","2","1","0","0","0","0","4","7","7","8","8","6","2","0","3","0","0","0","0","0","0","1","5","0","0","0","0","0","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","11","3","9","22","5","0","0","0","0","5","0","0","1","14","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2","0","0","2","13","19","13","9","4","2","2","3","1","0","1","2","0","0","0","0","0","0","0","2","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","6","4"
"1","0","2","4","7","2","0","0","1","0","0","0","0","0","2","1","2","0","6","1","0","3","2","0","0","2","15","0","9","4","0","0","3","3","1","5","0","1","0","1","0","0","3","0","18","7","16","3"
"1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","8","1","13","0","3","4","5","2","1","3","0","5","2","0","1","2","5","0","0","0","0","0","0","0","1"
"0","1","0","0","0","1","1","0","1","3","0","0","0","0","0","0","0","3","0","6","1","0","0","2","0","0","0","0","1","4","7","1","23","22","7","4","14","3","1","0","0","0","0","2","3","3","7","0"
"0","2","0","0","0","1","2","2","0","0","0","0","0","1","0","2","0","0","0","0","2","11","5","13","17","1","1","0","15","17","12","1","7","0","0","3","0","2","0","0","2","0","0","0","0","4","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","6","0","3","15","13"
"9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2"
"4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","3","1","0","0","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
