0,4273,47.3672541847
1,736,8.1587407161
2,536,5.9416916085
3,433,4.799911318
4,393,4.3565014965
5,330,3.6581310276
6,274,3.0373572775
7,255,2.8267376122
8,223,2.472009755
9,202,2.2392195987
10,139,1.5408491298
11,138,1.5297638843
12,107,1.1861212726
13,90,0.9976720984
14,79,0.8757343975
15,80,0.8868196431
16,76,0.8424786609
17,54,0.5986032591
18,52,0.576432768
19,44,0.4877508037
20,47,0.5210065403
21,35,0.3879835938
22,36,0.3990688394
23,32,0.3547278572
24,23,0.2549606474
25,27,0.2993016295
26,15,0.1662786831
27,17,0.1884491741
28,23,0.2549606474
29,21,0.2327901563
30,16,0.1773639286
31,18,
32,11,
33,15,
34,9,
35,11,
36,9,
37,9,
38,6,
39,10,
40,7,
41,11,
42,10,
43,5,
44,2,
45,6,
46,1,
47,4,
48,2,
49,4,
50,6,
51,3,
52,1,
53,3,
54,4,
55,4,
56,1,
57,2,
58,4,
59,1,
60,1,
61,3,
62,2,
63,0,
64,3,
65,2,
66,1,
67,0,
68,3,
69,1,
70,2,
71,1,
72,1,
73,1,
74,1,
75,1,
76,0,
77,1,
78,0,
79,0,
80,1,
81,0,
82,1,
83,0,
84,0,
85,0,
86,0,
87,0,
88,0,
89,1,
90,1,
91,0,
92,0,
93,0,
94,0,
95,0,
96,0,
97,1,
98,0,
99,1,
100,1,
101,0,
102,0,
103,0,
104,1,
105,1,
106,1,
107,0,
108,0,
109,0,
110,0,
111,0,
112,0,
113,0,
114,0,
115,1,
116,0,
117,0,
118,1,
119,0,
120,0,
121,0,
122,0,
123,0,
124,0,
125,0,
126,0,
127,0,
128,0,
129,0,
130,0,
131,0,
132,0,
133,0,
134,0,
135,0,
136,0,
137,0,
138,0,
139,0,
140,0,
,9021,
