114,9,,,,
115,13,,,,
116,8,,,,
117,13,,,,
118,6,,,,
119,10,,,,
120,11,,,,
121,5,,,,
122,6,,,,
123,6,,,,
124,5,,,,
125,7,,,,
126,10,,,,
127,10,,,,
128,7,,,,
129,6,,,,
130,8,,,,
131,6,,,,
132,8,,,,
133,12,,,,
134,6,,,,
135,6,,,,
136,10,,,,
137,13,,,,
138,7,,,,
139,10,,,,
140,6,,,,
141,6,,,,
142,6,,,,
143,6,,,,
144,5,,,,
145,7,,,,
146,9,,,,
147,6,,,,
148,2,,,,
149,10,,,,
150,3,,,,
151,5,,,,
152,3,,,,
153,9,,,,
154,4,,,,
155,6,,,,
156,6,,,,
157,6,,,,
158,10,,,,
159,6,,,,
160,5,,,,
161,2,,,,
162,6,,,,
163,12,,,,
164,6,,,,
165,8,,,,
166,9,,,,
167,5,,,,
168,5,,,,
169,6,,,,
170,5,,,,
171,4,,,,
172,5,,,,
173,4,,,,
174,3,,,,
175,7,,,,
176,2,,,,
177,4,,,,
178,3,,,,
179,1,,,,
180,5,,,,
181,2,,,,
182,3,,,,
183,7,,,,
184,5,,,,
185,5,,,,
186,6,,,,
187,3,,,,
188,5,,,,
189,3,,,,
190,9,,,,
191,7,,,,
192,4,,,,
193,5,,,,
194,2,,,,
195,1,,,,
196,5,,,,
197,6,,,,
198,5,,,,
199,4,,,,
200,4,,,,
201,7,,,,
202,2,,,,
203,5,,,,
204,11,,,,
205,4,,,,
206,7,,,,
207,2,,,,
208,5,,,,
209,6,,,,
210,3,,,,
211,6,,,,
212,8,,,,
213,2,,,,
214,10,,,,
215,4,,,,
216,4,,,,
217,4,,,,
218,2,,,,
219,4,,,,
220,5,,,,
221,2,,,,
222,11,,,,
223,2,,,,
224,3,,,,
225,3,,,,
226,6,,,,
227,7,,,,
228,7,,,,
229,4,,,,
230,5,,,,
231,2,,,,
232,1,,,,
233,5,,,,
234,6,,,,
235,6,,,,
236,5,,,,
237,3,,,,
238,8,,,,
239,4,,,,
240,3,,,,
241,4,,,,
242,2,,,,
243,3,,,,
244,6,,,,
245,5,,,,
246,0,,,,
247,5,,,,
248,6,,,,
249,4,,,,
250,2,,,,
251,2,,,,
252,5,,,,
253,2,,,,
254,2,,,,
255,1,,,,
256,4,,,,
257,5,,,,
258,1,,,,
259,2,,,,
260,5,,,,
261,4,,,,
262,2,,,,
263,3,,,,
264,4,,,,
265,5,,,,
266,7,,,,
267,8,,,,
268,4,,,,
269,1,,,,
270,4,,,,
271,1,,,,
272,2,,,,
273,3,,,,
274,2,,,,
275,0,,,,
276,3,,,,
277,0,,,,
278,4,,,,
279,4,,,,
280,1,,,,
281,3,,,,
282,5,,,,
283,3,,,,
284,6,,,,
285,7,,,,
286,3,,,,
287,5,,,,
288,4,,,,
289,2,,,,
290,3,,,,
291,4,,,,
292,4,,,,
293,2,,,,
294,8,,,,
295,1,,,,
296,4,,,,
297,2,,,,
298,3,,,,
299,6,,,,
300,3,,,,
301,2,,,,
302,6,,,,
303,1,,,,
304,2,,,,
305,4,,,,
306,4,,,,
307,3,,,,
308,3,,,,
309,1,,,,
310,1,,,,
311,2,,,,
312,2,,,,
313,2,,,,
314,1,,,,
315,1,,,,
316,3,,,,
317,1,,,,
318,2,,,,
319,3,,,,
320,5,,,,
321,2,,,,
322,1,,,,
323,1,,,,
324,2,,,,
325,3,,,,
326,0,,,,
327,3,,,,
328,3,,,,
329,3,,,,
330,5,,,,
331,2,,,,
332,1,,,,
333,5,,,,
334,2,,,,
335,3,,,,
336,4,,,,
337,1,,,,
338,4,,,,
339,2,,,,
340,2,,,,
341,0,,,,
342,5,,,,
343,8,,,,
344,0,,,,
345,1,,,,
346,2,,,,
347,2,,,,
348,1,,,,
349,4,,,,
350,4,,,,
351,2,,,,
352,1,,,,
353,2,,,,
354,5,,,,
355,2,,,,
356,3,,,,
357,2,,,,
358,3,,,,
359,2,,,,
360,4,,,,
361,2,,,,
362,2,,,,
363,3,,,,
364,3,,,,
365,1,,,,
366,4,,,,
367,3,,,,
368,3,,,,
369,0,,,,
370,0,,,,
371,6,,,,
372,0,,,,
373,2,,,,
374,2,,,,
375,5,,,,
376,0,,,,
377,3,,,,
378,0,,,,
379,3,,,,
380,0,,,,
381,2,,,,
382,3,,,,
383,6,,,,
384,6,,,,
385,2,,,,
386,3,,,,
387,2,,,,
388,1,,,,
389,2,,,,
390,3,,,,
391,2,,,,
392,3,,,,
393,3,,,,
394,2,,,,
395,3,,,,
396,1,,,,
397,1,,,,
398,0,,,,
399,2,,,,
400,4,,,,
401,2,,,,
402,1,,,,
403,3,,,,
404,2,,,,
405,1,,,,
406,1,,,,
407,0,,,,
408,1,,,,
409,5,,,,
410,1,,,,
411,1,,,,
412,4,,,,
413,3,,,,
414,2,,,,
415,2,,,,
416,1,,,,
417,2,,,,
418,2,,,,
419,0,,,,
420,1,,,,
421,2,,,,
422,0,,,,
423,0,,,,
424,1,,,,
425,1,,,,
426,4,,,,
427,3,,,,
428,0,,,,
429,1,,,,
430,0,,,,
431,3,,,,
432,4,,,,
433,1,,,,
434,2,,,,
435,0,,,,
436,5,,,,
437,2,,,,
438,2,,,,
439,4,,,,
440,4,,,,
441,3,,,,
442,3,,,,
443,3,,,,
444,6,,,,
445,2,,,,
446,2,,,,
447,0,,,,
448,3,,,,
449,1,,,,
450,1,,,,
451,6,,,,
452,0,,,,
453,0,,,,
454,2,,,,
455,3,,,,
456,3,,,,
457,2,,,,
458,2,,,,
459,2,,,,
460,0,,,,
461,3,,,,
462,1,,,,
463,2,,,,
464,1,,,,
465,3,,,,
466,4,,,,
467,3,,,,
468,8,,,,
469,3,,,,
470,1,,,,
471,3,,,,
472,3,,,,
473,4,,,,
474,5,,,,
475,2,,,,
476,4,,,,
477,1,,,,
478,3,,,,
479,7,,,,
480,1,,,,
481,0,,,,
482,3,,,,
483,5,,,,
484,1,,,,
485,9,,,,
486,2,,,,
487,6,,,,
488,4,,,,
489,4,,,,
490,2,,,,
491,3,,,,
492,2,,,,
493,7,,,,
494,3,,,,
495,2,,,,
496,2,,,,
497,3,,,,
498,4,,,,
499,1,,,,
500,4,,,,
501,5,,,,
502,4,,,,
503,4,,,,
504,5,,,,
505,3,,,,
506,3,,,,
507,0,,,,
508,1,,,,
509,2,,,,
510,3,,,,
511,1,,,,
512,3,,,,
513,3,,,,
514,3,,,,
515,6,,,,
516,2,,,,
517,1,,,,
518,0,,,,
519,3,,,,
520,4,,,,
521,6,,,,
522,3,,,,
523,0,,,,
524,4,,,,
525,3,,,,
526,1,,,,
527,6,,,,
528,4,,,,
529,7,,,,
530,0,,,,
531,4,,,,
532,5,,,,
533,6,,,,
534,2,,,,
535,3,,,,
536,4,,,,
537,2,,,,
538,0,,,,
539,2,,,,
540,6,,,,
541,2,,,,
542,1,,,,
543,3,,,,
544,2,,,,
545,4,,,,
546,2,,,,
547,3,,,,
548,4,,,,
549,5,,,,
550,3,,,,
551,3,,,,
552,2,,,,
553,3,,,,
554,6,,,,
555,2,,,,
556,3,,,,
557,2,,,,
558,4,,,,
559,2,,,,
560,2,,,,
561,5,,,,
562,5,,,,
563,5,,,,
564,1,,,,
565,3,,,,
566,3,,,,
567,5,,,,
568,2,,,,
569,7,,,,
570,2,,,,
571,6,,,,
572,5,,,,
573,0,,,,
574,1,,,,
575,4,,,,
576,2,,,,
577,3,,,,
578,6,,,,
579,1,,,,
580,1,,,,
581,1,,,,
582,1,,,,
583,5,,,,
584,1,,,,
585,3,,,,
586,4,,,,
587,1,,,,
588,4,,,,
589,3,,,,
590,2,,,,
591,3,,,,
592,3,,,,
593,3,,,,
594,2,,,,
595,4,,,,
596,3,,,,
597,1,,,,
598,2,,,,
599,5,,,,
600,6,,,,
601,1,,,,
602,3,,,,
603,5,,,,
604,5,,,,
605,4,,,,
606,6,,,,
607,1,,,,
608,4,,,,
609,6,,,,
610,3,,,,
611,3,,,,
612,6,,,,
613,5,,,,
614,0,,,,
615,0,,,,
616,3,,,,
617,4,,,,
618,3,,,,
619,2,,,,
620,4,,,,
621,4,,,,
622,4,,,,
623,2,,,,
624,3,,,,
625,2,,,,
626,7,,,,
627,2,,,,
628,6,,,,
629,2,,,,
630,6,,,,
631,3,,,,
632,3,,,,
633,3,,,,
634,0,,,,
635,3,,,,
636,3,,,,
637,2,,,,
638,3,,,,
639,1,,,,
640,2,,,,
641,6,,,,
642,3,,,,
643,4,,,,
644,3,,,,
645,4,,,,
646,0,,,,
647,3,,,,
648,3,,,,
649,1,,,,
650,2,,,,
651,5,,,,
652,4,,,,
653,6,,,,
654,8,,,,
655,6,,,,
656,1,,,,
657,3,,,,
658,6,,,,
659,0,,,,
660,3,,,,
661,0,,,,
662,1,,,,
663,4,,,,
664,4,,,,
665,0,,,,
666,3,,,,
667,3,,,,
668,3,,,,
669,1,,,,
670,3,,,,
671,1,,,,
672,1,,,,
673,8,,,,
674,2,,,,
675,2,,,,
676,4,,,,
677,3,,,,
678,0,,,,
679,2,,,,
680,6,,,,
681,4,,,,
682,4,,,,
683,7,,,,
684,2,,,,
685,3,,,,
686,5,,,,
687,1,,,,
688,2,,,,
689,3,,,,
690,2,,,,
691,2,,,,
692,2,,,,
693,4,,,,
694,1,,,,
695,2,,,,
696,9,,,,
697,1,,,,
698,2,,,,
699,6,,,,
700,1,,,,
701,0,,,,
702,1,,,,
703,2,,,,
704,1,,,,
705,4,,,,
706,3,,,,
707,2,,,,
708,3,,,,
709,3,,,,
710,5,,,,
711,4,,,,
712,6,,,,
713,2,,,,
714,4,,,,
715,4,,,,
716,4,,,,
717,3,,,,
718,1,,,,
719,2,,,,
720,1,,,,
721,0,,,,
722,1,,,,
723,1,,,,
724,1,,,,
725,1,,,,
726,2,,,,
727,3,,,,
728,3,,,,
729,4,,,,
730,1,,,,
731,6,,,,
732,10,,,,
733,2,,,,
734,4,,,,
735,2,,,,
736,4,,,,
737,4,,,,
738,4,,,,
739,4,,,,
740,6,,,,
741,6,,,,
742,2,,,,
743,3,,,,
744,1,,,,
745,3,,,,
746,3,,,,
747,5,,,,
748,2,,,,
749,2,,,,
750,3,,,,
751,0,,,,
752,4,,,,
753,5,,,,
754,1,,,,
755,4,,,,
756,8,,,,
757,3,,,,
758,3,,,,
759,6,,,,
760,2,,,,
761,2,,,,
762,0,,,,
763,4,,,,
764,1,,,,
765,5,,,,
766,1,,,,
767,0,,,,
768,5,,,,
769,3,,,,
770,2,,,,
771,1,,,,
772,2,,,,
773,1,,,,
774,3,,,,
775,5,,,,
776,1,,,,
777,4,,,,
778,0,,,,
779,6,,,,
780,3,,,,
781,2,,,,
782,0,,,,
783,5,,,,
784,5,,,,
785,3,,,,
786,1,,,,
787,3,,,,
788,1,,,,
789,3,,,,
790,2,,,,
791,6,,,,
792,11,,,,
793,4,,,,
794,5,,,,
795,2,,,,
796,5,,,,
797,5,,,,
798,8,,,,
799,2,,,,
800,2,,,,
801,2,,,,
802,2,,,,
803,3,,,,
804,5,,,,
805,1,,,,
806,2,,,,
807,6,,,,
808,3,,,,
809,4,,,,
810,3,,,,
811,1,,,,
812,6,,,,
813,0,,,,
814,2,,,,
815,4,,,,
816,3,,,,
817,3,,,,
818,2,,,,
819,4,,,,
820,2,,,,
821,2,,,,
822,6,,,,
823,4,,,,
824,2,,,,
825,4,,,,
826,5,,,,
827,4,,,,
828,3,,,,
829,2,,,,
830,4,,,,
831,3,,,,
832,6,,,,
833,7,,,,
834,2,,,,
835,3,,,,
836,6,,,,
837,8,,,,
838,5,,,,
839,10,,,,
840,7,,,,
841,5,,,,
842,5,,,,
843,1,,,,
844,3,,,,
845,3,,,,
846,3,,,,
847,6,,,,
848,5,,,,
849,3,,,,
850,2,,,,
851,4,,,,
852,2,,,,
853,1,,,,
854,7,,,,
855,3,,,,
856,7,,,,
857,1,,,,
858,3,,,,
859,4,,,,
860,2,,,,
861,3,,,,
862,9,,,,
863,3,,,,
864,3,,,,
865,9,,,,
866,4,,,,
867,4,,,,
868,4,,,,
869,1,,,,
870,4,,,,
871,2,,,,
872,3,,,,
873,5,,,,
874,2,,,,
875,2,,,,
876,1,,,,
877,6,,,,
878,5,,,,
879,6,,,,
880,2,,,,
881,5,,,,
882,2,,,,
883,1,,,,
884,3,,,,
885,5,,,,
886,4,,,,
887,2,,,,
888,3,,,,
889,2,,,,
890,8,,,,
891,6,,,,
892,3,,,,
893,4,,,,
894,4,,,,
895,3,,,,
896,4,,,,
897,6,,,,
898,8,,,,
899,4,,,,
900,6,,,,
901,7,,,,
902,7,,,,
903,4,,,,
904,3,,,,
905,7,,,,
906,7,,,,
907,4,,,,
908,3,,,,
909,6,,,,
910,2,,,,
911,2,,,,
912,5,,,,
913,8,,,,
914,11,,,,
915,5,,,,
916,2,,,,
917,1,,,,
918,6,,,,
919,9,,,,
920,3,,,,
921,5,,,,
922,5,,,,
923,4,,,,
924,2,,,,
925,8,,,,
926,2,,,,
927,4,,,,
928,2,,,,
929,9,,,,
930,7,,,,
931,2,,,,
932,5,,,,
933,2,,,,
934,7,,,,
935,5,,,,
936,5,,,,
937,6,,,,
938,3,,,,
939,5,,,,
940,4,,,,
941,6,,,,
942,5,,,,
943,3,,,,
944,1,,,,
945,5,,,,
946,9,,,,
947,5,,,,
948,5,,,,
949,7,,,,
950,2,,,,
951,1,,,,
952,7,,,,
953,3,,,,
954,3,,,,
955,6,,,,
956,3,,,,
957,4,,,,
958,7,,,,
959,0,,,,
960,5,,,,
961,8,,,,
962,3,,,,
963,5,,,,
964,1,,,,
965,9,,,,
966,1,,,,
967,7,,,,
968,2,,,,
969,2,,,,
970,4,,,,
971,6,,,,
972,4,,,,
973,9,,,,
974,2,,,,
975,4,,,,
976,6,,,,
977,0,,,,
978,5,,,,
979,3,,,,
980,2,,,,
981,7,,,,
982,2,,,,
983,3,,,,
984,2,,,,
985,1,,,,
986,1,,,,
987,1,,,,
988,4,,,,
989,7,,,,
990,3,,,,
991,3,,,,
992,3,,,,
993,3,,,,
994,4,,,,
995,2,,,,
996,2,,,,
997,6,,,,
998,5,,,,
999,2,,,,
1000,1,,,,
1001,1,,,,
1002,2,,,,
1003,3,,,,
1004,3,,,,
1005,2,,,,
1006,4,,,,
1007,6,,,,
1008,2,,,,
1009,2,,,,
1010,2,,,,
1011,3,,,,
1012,8,,,,
1013,2,,,,
1014,0,,,,
1015,6,,,,
1016,1,,,,
1017,3,,,,
1018,5,,,,
1019,4,,,,
1020,6,,,,
1021,4,,,,
1022,1,,,,
1023,5,,,,
1024,4,,,,
1025,2,,,,
1026,3,,,,
1027,6,,,,
1028,4,,,,
1029,4,,,,
1030,13,,,,
1031,2,,,,
1032,4,,,,
1033,7,,,,
1034,6,,,,
1035,4,,,,
1036,2,,,,
1037,1,,,,
1038,4,,,,
1039,1,,,,
1040,4,,,,
1041,2,,,,
1042,7,,,,
1043,3,,,,
1044,4,,,,
1045,1,,,,
1046,2,,,,
1047,3,,,,
1048,0,,,,
1049,7,,,,
1050,1,,,,
1051,3,,,,
1052,4,,,,
1053,4,,,,
1054,3,,,,
1055,3,,,,
1056,3,,,,
1057,1,,,,
1058,4,,,,
1059,2,,,,
1060,1,,,,
1061,2,,,,
1062,3,,,,
1063,4,,,,
1064,4,,,,
1065,4,,,,
1066,4,,,,
1067,4,,,,
1068,8,,,,
1069,0,,,,
1070,2,,,,
1071,3,,,,
1072,1,,,,
1073,0,,,,
1074,0,,,,
1075,4,,,,
1076,7,,,,
1077,5,,,,
1078,3,,,,
1079,4,,,,
1080,2,,,,
1081,1,,,,
1082,4,,,,
1083,2,,,,
1084,2,,,,
1085,1,,,,
1086,2,,,,
1087,3,,,,
1088,4,,,,
1089,2,,,,
1090,1,,,,
1091,3,,,,
1092,2,,,,
1093,3,,,,
1094,1,,,,
1095,3,,,,
1096,2,,,,
1097,4,,,,
1098,2,,,,
1099,6,,,,
1100,5,,,,
1101,4,,,,
1102,2,,,,
1103,2,,,,
1104,2,,,,
1105,1,,,,
1106,5,,,,
1107,2,,,,
1108,4,,,,
1109,3,,,,
1110,2,,,,
1111,3,,,,
1112,1,,,,
1113,2,,,,
1114,2,,,,
1115,4,,,,
1116,1,,,,
1117,3,,,,
1118,3,,,,
1119,2,,,,
1120,4,,,,
1121,2,,,,
1122,3,,,,
1123,3,,,,
1124,2,,,,
1125,3,,,,
1126,5,,,,
1127,8,,,,
1128,2,,,,
1129,3,,,,
1130,3,,,,
1131,6,,,,
1132,3,,,,
1133,3,,,,
1134,2,,,,
1135,0,,,,
1136,3,,,,
1137,1,,,,
1138,0,,,,
1139,2,,,,
1140,4,,,,
1141,4,,,,
1142,2,,,,
1143,7,,,,
1144,3,,,,
1145,1,,,,
1146,5,,,,
1147,1,,,,
1148,1,,,,
1149,2,,,,
1150,3,,,,
1151,2,,,,
1152,1,,,,
1153,3,,,,
1154,2,,,,
1155,2,,,,
1156,1,,,,
1157,4,,,,
1158,1,,,,
1159,1,,,,
1160,0,,,,
1161,1,,,,
1162,2,,,,
1163,3,,,,
1164,3,,,,
1165,0,,,,
1166,2,,,,
1167,1,,,,
1168,4,,,,
1169,4,,,,
1170,3,,,,
1171,4,,,,
1172,1,,,,
1173,4,,,,
1174,4,,,,
1175,4,,,,
1176,4,,,,
1177,3,,,,
1178,1,,,,
1179,3,,,,
1180,1,,,,
1181,4,,,,
1182,3,,,,
1183,2,,,,
1184,4,,,,
1185,7,,,,
1186,4,,,,
1187,1,,,,
1188,1,,,,
1189,6,,,,
1190,1,,,,
1191,5,,,,
1192,1,,,,
1193,3,,,,
1194,2,,,,
1195,1,,,,
1196,2,,,,
1197,3,,,,
1198,5,,,,
1199,3,,,,
1200,4,,,,
1201,0,,,,
1202,1,,,,
1203,1,,,,
1204,3,,,,
1205,2,,,,
1206,7,,,,
1207,8,,,,
1208,4,,,,
1209,3,,,,
1210,3,,,,
1211,2,,,,
1212,4,,,,
1213,3,,,,
1214,1,,,,
1215,3,,,,
1216,2,,,,
1217,1,,,,
1218,4,,,,
1219,3,,,,
1220,4,,,,
1221,1,,,,
1222,3,,,,
1223,3,,,,
1224,1,,,,
1225,0,,,,
1226,5,,,,
1227,0,,,,
1228,5,,,,
1229,6,,,,
1230,3,,,,
1231,6,,,,
1232,1,,,,
1233,1,,,,
1234,7,,,,
1235,3,,,,
1236,6,,,,
1237,3,,,,
1238,1,,,,
1239,3,,,,
1240,3,,,,
1241,4,,,,
1242,1,,,,
1243,1,,,,
1244,3,,,,
1245,1,,,,
1246,0,,,,
1247,0,,,,
1248,0,,,,
1249,1,,,,
1250,2,,,,
1251,0,,,,
1252,3,,,,
1253,2,,,,
1254,1,,,,
1255,1,,,,
1256,2,,,,
1257,5,,,,
1258,0,,,,
1259,3,,,,
1260,1,,,,
1261,6,,,,
1262,2,,,,
1263,1,,,,
1264,1,,,,
1265,1,,,,
1266,1,,,,
1267,1,,,,
1268,1,,,,
1269,3,,,,
1270,1,,,,
1271,2,,,,
1272,3,,,,
1273,3,,,,
1274,2,,,,
1275,1,,,,
1276,4,,,,
1277,2,,,,
1278,2,,,,
1279,0,,,,
1280,1,,,,
1281,1,,,,
1282,3,,,,
1283,2,,,,
1284,1,,,,
1285,2,,,,
1286,1,,,,
1287,2,,,,
1288,2,,,,
1289,4,,,,
1290,1,,,,
1291,2,,,,
1292,2,,,,
1293,9,,,,
1294,4,,,,
1295,6,,,,
1296,5,,,,
1297,0,,,,
1298,0,,,,
1299,4,,,,
1300,1,,,,
1301,4,,,,
1302,3,,,,
1303,0,,,,
1304,1,,,,
1305,2,,,,
1306,0,,,,
1307,2,,,,
1308,4,,,,
1309,5,,,,
1310,5,,,,
1311,2,,,,
1312,2,,,,
1313,4,,,,
1314,5,,,,
1315,4,,,,
1316,2,,,,
1317,1,,,,
1318,3,,,,
1319,4,,,,
1320,2,,,,
1321,3,,,,
1322,4,,,,
1323,1,,,,
1324,3,,,,
1325,5,,,,
1326,3,,,,
1327,0,,,,
1328,3,,,,
1329,3,,,,
1330,0,,,,
1331,6,,,,
1332,1,,,,
1333,5,,,,
1334,1,,,,
1335,1,,,,
1336,5,,,,
1337,3,,,,
1338,0,,,,
1339,3,,,,
1340,2,,,,
1341,4,,,,
1342,4,,,,
1343,2,,,,
1344,5,,,,
1345,0,,,,
1346,3,,,,
1347,1,,,,
1348,3,,,,
1349,1,,,,
1350,2,,,,
1351,3,,,,
1352,1,,,,
1353,1,,,,
1354,0,,,,
1355,2,,,,
1356,2,,,,
1357,3,,,,
1358,2,,,,
1359,4,,,,
1360,0,,,,
1361,1,,,,
1362,1,,,,
1363,0,,,,
1364,3,,,,
1365,0,,,,
1366,1,,,,
1367,1,,,,
1368,2,,,,
1369,0,,,,
1370,0,,,,
1371,1,,,,
1372,1,,,,
1373,1,,,,
1374,1,,,,
1375,1,,,,
1376,2,,,,
1377,1,,,,
1378,2,,,,
1379,2,,,,
1380,3,,,,
1381,3,,,,
1382,2,,,,
1383,4,,,,
1384,1,,,,
1385,1,,,,
1386,3,,,,
1387,3,,,,
1388,1,,,,
1389,2,,,,
1390,1,,,,
1391,2,,,,
1392,1,,,,
1393,1,,,,
1394,4,,,,
1395,2,,,,
1396,0,,,,
1397,2,,,,
1398,1,,,,
1399,2,,,,
1400,1,,,,
1401,0,,,,
1402,4,,,,
1403,1,,,,
1404,0,,,,
1405,2,,,,
1406,6,,,,
1407,1,,,,
1408,0,,,,
1409,0,,,,
1410,2,,,,
1411,1,,,,
1412,0,,,,
1413,1,,,,
1414,4,,,,
1415,0,,,,
1416,1,,,,
1417,2,,,,
1418,3,,,,
1419,2,,,,
1420,0,,,,
1421,2,,,,
1422,1,,,,
1423,0,,,,
1424,1,,,,
1425,3,,,,
1426,8,,,,
1427,5,,,,
1428,5,,,,
1429,1,,,,
1430,3,,,,
1431,3,,,,
1432,2,,,,
1433,2,,,,
1434,1,,,,
1435,1,,,,
1436,1,,,,
1437,1,,,,
1438,4,,,,
1439,2,,,,
,44732,,,,
