"0","6","0","0","0","5","2","0","0","0","0","0","1","2","0","0","9","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","3","0","0","0","6","7","1","3","3","9","5","4","0","0","0","6","0","0","1","0","1","3","5","0","1","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","8","2","1","0","5","3","15","5","3","0","5","0","2","2","0","0","1","0","3","0","0","3","0","0","0","0","0","0","1","0"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","3","9","8","5","0","18","15","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","7","0","10","15","17","0","6","12","11","0","2","0","0","8","3","2","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","3","0","0","0","1","0","0","9","13","8","4","18","11","0","2","1","8","6","2","2","0","0","0","0","0","6","3","1","1","2","1","0","0"
"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","9","11","0","1","6","0","2","0","0","16","7","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","3","5","0","0","0","0","0","0","0","0","3","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","28","19","3","0","0","1","2","11","0","0","0","41","32","12","2","4","0","0","0","0","4","0","0","0","1","3","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","8","2","1","0","1","38","15","10","19","32","56","41","14","38","19","2","1","0","2","0","0","3","11","2","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","3","1","9","7","1","12","1","2","6","14","16","6","2","4","6","1","4","1","0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","7","58","3","2","4","13","8","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","10","1","0","20","36","26","31","5","20","6","23","1","0","3","7","0","3","0","0","0","2","2","0","0","0","0"
"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","7","0","0","0","0","0","2","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","2","0","0","0","0","0","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","7","0","0","1"
"0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","7","18","1","0","3","6","25","7","0","3","6","3","0","2","3","4","1","0","0","0","0","0","0","0","1","1","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","6","4","3","9","1","1","3","1","0","1","3","0","18","12","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","9","2","6","5","0","21","4","0","3","4","0","0","0","1","0","0","0","0","0","0","1","0","0"
"0","0","0","0","1","0","0","0","0","0","4","3","0","0","0","0","0","0","3","0","0","0","5","10","5","8","3","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","1","1","0","1","2","0","0","0","9","1","0","0","0","1","3","8","2","3","0","0","6","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","6","6","5","0","1","3","9","10","4","7","3","1","5","1","3","0","2","1","2","0","0","1","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","10","2","5","3","1","9","0","2","1","35","5","9","2","9","0","1","0","0","0","3","0","1","9","4","0","5","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","8","1","0","0","1","0","0","2","11","6","11","9","6","2","0","4","17","22","36","24","15","2","2","2","0","0","1","0","2","0","9","4","1","3","0","3"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","13","20","6","13","6","4","2","1","2","0","0","9","1","0","0","1","1","1","3","0","0","3","2","0","0","0","0","0"
